name,author,rating,total_review,type,current_price,first_price,book_url,asin
"EXCEL 2023: From Beginner to Expert | The Illustrative Guide to Master All The Essential Functions and Formulas in Just 7 Days With Step-by-Step Tutorials, Practical Examples, Tips & Tricks",Richard Wilson,4.8,395,Paperback,14.97,14.97,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A04818432N8V31VG0N2IZ&qualifier=1675411683&id=1548253691297089&widgetName=sp_atf_next&url=%2FEXCEL-2023-Illustrative-Step-Step%2Fdp%2FB0BPN8N5TC%2Fref%3Dsr_1_148_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411683%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-148-spons%26psc%3D1,B0BPN8N5TC
"Mastering Microsoft Power BI: Expert techniques to create interactive insights for effective data analytics and business intelligence, 2nd Edition",Greg Deckler,4.7,49,Paperback,44.99,49.99,https://www.amazon.com//Mastering-Microsoft-Power-interactive-intelligence/dp/1801811482/ref=sr_1_149?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-149,1801811482
"Dynamic SQL: Applications, Performance, and Security in Microsoft SQL Server",Edward Pollack,4.6,8,Paperback,46.77,49.99,https://www.amazon.com//Dynamic-SQL-Applications-Performance-Microsoft/dp/148424317X/ref=sr_1_150?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-150,148424317X
Pro Encryption in SQL Server 2022: Provide the Highest Level of Protection for Your Data,Matthew McGiffen,,0,Paperback,54.99,54.99,https://www.amazon.com//Pro-Encryption-SQL-Server-2022/dp/1484286634/ref=sr_1_151?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-151,1484286634
Excel: The most updated bible to master Microsoft Excel from scratch in less than 7 minutes a day | Discover all the features & formulas with step-by-step tutorials,Leonard J.  Ledger,4.3,1383,Kindle,0.00,0.00,https://www.amazon.com//Excel-2022-Microsoft-step-step-ebook/dp/B09X5Z5SS5/ref=sr_1_152?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-152,B09X5Z5SS5
"Computer Programming Crash Course: 7 Books in 1: Coding Languages for Beginners: C++, C#, SQL, Python, Data Science for Python, Raspberry Pi and Arduino. Teach Yourself to Code. Learn Faster.",Julian James McKinnon,4.5,134,Audible Audiobook,0.00,26.05,https://www.amazon.com//Computer-Programming-Crash-Course-Languages/dp/B08NTY8Y4P/ref=sr_1_153?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-153,B08NTY8Y4P
MCSA SQL 2016 Database Administration Exam Ref 2-pack: Exam Refs 70-764 and 70-765,Victor Isakov,4.7,103,Paperback,49.90,64.99,https://www.amazon.com//MCSA-2016-Database-Administration-2-pack/dp/067233805X/ref=sr_1_154?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-154,067233805X
SQL Queries for Mere Mortals: A Hands-On Guide to Data Manipulation in SQL,John L. Viescas,4.5,165,Paperback,36.87,49.99,https://www.amazon.com//SQL-Queries-Mere-Mortals-Hands/dp/0321992474/ref=sr_1_155?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-155,0321992474
"Microsoft SQL Server 2016: A Beginner's Guide, Sixth Edition",Dusan Petkovic,4.4,102,Paperback,45.00,45.00,https://www.amazon.com//Microsoft-SQL-Server-2016-Beginners/dp/1259641791/ref=sr_1_156?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-156,1259641791
Aprende SQL en un fin de semana: El curso definitivo para crear y consultar bases de datos (Aprende en un fin de semana) (Spanish Edition),Part of: Aprende en un fin de semana (2 books),4.4,391,Paperback,8.99,8.99,https://www.amazon.com//Aprende-SQL-fin-semana-definitivo/dp/152036346X/ref=sr_1_157?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-157,152036346X
The Microsoft SQL Server 2000 Performance Optimization and Tuning Handbook,Ken England Microsoft Certified Systems Engineer and a Microsoft Certified Trainer,4.2,18,Paperback,82.95,82.95,https://www.amazon.com//Microsoft-Server-Performance-Optimization-Handbook/dp/1555582419/ref=sr_1_158?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-158,1555582419
"SQL: Learn SQL in 24 Hours or Less - A Beginner’s Guide To Learning SQL Programming Now (SQL, SQL Programming, SQL Course)",Robert Dwight,3.9,26,Paperback,8.95,8.95,https://www.amazon.com//SQL-Beginners-Learning-Programming-Course/dp/1532716958/ref=sr_1_159?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-159,1532716958
Practical Oracle SQL: Mastering the Full Power of Oracle Database,Kim Berg Hansen,4.8,29,Paperback,44.99,44.99,https://www.amazon.com//Practical-Oracle-SQL-Mastering-Database/dp/1484256166/ref=sr_1_160?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-160,1484256166
Excel 2023: How to Become a Master of Microsoft Excel in Less Than 7 Minutes a Day with the Most Updated Guide (Step-By-Step Tutorial) + Bonus: The 10 Most Essential Formulas Requested by any Company,Ken Shepard,4.9,179,Paperback,18.05,18.05,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A008379748G54NR9SPP7&qualifier=1675411683&id=1548253691297089&widgetName=sp_mtf&url=%2FExcel-2023-Microsoft-Step-Step%2Fdp%2FB0BHKLZBD5%2Fref%3Dsr_1_161_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411683%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-161-spons%26psc%3D1,B0BHKLZBD5
Algebra Part 1 (Quickstudy Reference Guides - Academic),Inc. BarCharts,4.7,2191,Pamphlet,6.95,6.95,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A067333239QKH69CI75KY&qualifier=1675411683&id=1548253691297089&widgetName=sp_mtf&url=%2FAlgebra-Part-Quickstudy-Reference-Guides%2Fdp%2F1572227354%2Fref%3Dsr_1_162_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411683%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-162-spons%26psc%3D1,1572227354
"SQL QuickStart Guide: The Simplified Beginner's Guide to Managing, Analyzing, and Manipulating Data With SQL",Walter Shields,4.6,1377,Paperback,22.49,24.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A033089710N1H97AT5DFJ&qualifier=1675411683&id=1548253691297089&widgetName=sp_mtf&url=%2FSQL-QuickStart-Guide-Simplified-Manipulating%2Fdp%2F1945051752%2Fref%3Dsr_1_163_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411683%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-163-spons%26psc%3D1,1945051752
"Mastering Microsoft Power BI: Expert techniques to create interactive insights for effective data analytics and business intelligence, 2nd Edition",Greg Deckler,4.7,49,Paperback,44.99,49.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A04632283281TRPYMOMT&qualifier=1675411683&id=1548253691297089&widgetName=sp_mtf&url=%2FMastering-Microsoft-Power-interactive-intelligence%2Fdp%2F1801811482%2Fref%3Dsr_1_164_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411683%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-164-spons%26psc%3D1,1801811482
"Python GUI with SQL Server for Absolute Beginners: Building Responsive, Powerful Cross-platform, and Database-Driven Applications with PyQt",Vivian Siahaan,5.0,3,Paperback,29.00,29.00,https://www.amazon.com//Python-Server-Absolute-Beginners-Database-Driven/dp/1694413861/ref=sr_1_165?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-165,1694413861
Tabular Modeling in Microsoft SQL Server Analysis Services (Developer Reference),Part of: Developer Reference (71 books),4.7,58,Paperback,53.57,59.99,https://www.amazon.com//Modeling-Microsoft-Analysis-Developer-Reference/dp/1509302778/ref=sr_1_166?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-166,1509302778
"Learning PHP, MySQL & JavaScript: With jQuery, CSS & HTML5 (Learning PHP, MYSQL, Javascript, CSS & HTML5)",Robin Nixon,4.7,506,Paperback,,,https://www.amazon.com//Learning-PHP-MySQL-JavaScript-Javascript/dp/1491978910/ref=sr_1_167?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-167,1491978910
Exam Ref 70-761 Querying Data with Transact-SQL,Part of: Exam Ref (67 books),4.5,191,Paperback,37.14,39.99,https://www.amazon.com//Exam-70-761-Querying-Data-Transact-SQL/dp/1509304339/ref=sr_1_168?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-168,1509304339
"Data Science Interview: Prep for SQL, Panda, Python, R Language, Machine Learning, DBMS and RDBMS – And More – The Full Data Scientist Interview Handbook",DSI ACE PREP,4.8,61,Kindle,0.00,0.00,https://www.amazon.com//Data-Science-Interview-Language-Scientist-ebook/dp/B09PX25VQ3/ref=sr_1_169?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-169,B09PX25VQ3
"Learning Tableau 2022: Create effective data visualizations, build interactive visual analytics, and improve your data storytelling capabilities, 5th Edition",Joshua N. Milligan,4.7,37,Paperback,43.09,57.99,https://www.amazon.com//Learning-Tableau-2022-visualizations-storytelling/dp/1801072329/ref=sr_1_170?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-170,1801072329
SQL AND Python Programming: 2 Books IN 1!,Bryan Johnson,2.8,12,Kindle,9.99,25.99,https://www.amazon.com//SQL-Python-Programming-Bryan-Johnson-ebook/dp/B07Y78DM3D/ref=sr_1_171?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-171,B07Y78DM3D
"SQL: 3 Books in 1- The Ultimate Beginner's Guide to Learn SQL Programming Effectively +Tips and Tricks to learn SQL Programming + Strategies(SQL, SQL Programming, Learn SQL Fast, Programming)",Daniel Jones,2.5,4,Kindle,0.00,0.00,https://www.amazon.com//SQL-Beginners-Programming-Effectively-Strategies-ebook/dp/B074HBBD1L/ref=sr_1_172?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-172,B074HBBD1L
Simply SQL: The Fun and Easy Way to Learn Best-Practice SQL,Rudy Limeback,4.4,37,Paperback,20.90,34.95,https://www.amazon.com//Simply-SQL-Easy-Learn-Best-Practice/dp/0980455251/ref=sr_1_173?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-173,0980455251
SQL and Relational Theory: How to Write Accurate SQL Code,C. J. Date,3.8,17,Paperback,39.99,39.99,https://www.amazon.com//SQL-Relational-Theory-Write-Accurate/dp/1491941170/ref=sr_1_174?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-174,1491941170
Microsoft Power BI For Dummies,Jack A. Hyman,4.2,133,Paperback,25.99,34.99,https://www.amazon.com//Microsoft-Power-Dummies-Jack-Hyman/dp/1119824877/ref=sr_1_175?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-175,1119824877
SQL: Advanced Level SQL From The Ground Up (DIY SQL Book 3),Keith Dvorjak,,0,Kindle,0.00,0.00,https://www.amazon.com//SQL-Advanced-Level-Ground-Book-ebook/dp/B07FBB5SC5/ref=sr_1_176?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-176,B07FBB5SC5
Learn PostgreSQL: Build and manage high-performance database solutions using PostgreSQL 12 and 13,Luca Ferrari,4.4,33,Paperback,44.99,44.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0442343JQ0HZWIZGIWJ&qualifier=1675411683&id=1548253691297089&widgetName=sp_mtf&url=%2FLearn-PostgreSQL-high-performance-database-solutions%2Fdp%2F183898528X%2Fref%3Dsr_1_177_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411683%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-177-spons%26psc%3D1,183898528X
"Microsoft Office 365 for Beginners: 12 Books In 1. The Ultimate Guide to Master the Microsoft Suite the Quick & Easy Way | Including Excel, Word, PowerPoint, OneNote, OneDrive, Outlook, Teams and More",Jamie Keet,4.9,382,Paperback,21.99,21.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0027650M5AIZMRTF3X8&qualifier=1675411683&id=1548253691297089&widgetName=sp_mtf&url=%2FMicrosoft-Office-365-Beginners-PowerPoint%2Fdp%2FB0BMT47B9L%2Fref%3Dsr_1_178_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411683%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-178-spons%26psc%3D1,B0BMT47B9L
SQL [6 BOOKS in 1]: The Ultimate Beginner to Advanced Guide to Master SQL Quickly with Step-by-Step Practical Examples | Includes Interview Questions & Answers,Liam DeSantis,4.9,154,Paperback,21.99,21.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A050351146AFF7NJ0BU9&qualifier=1675411683&id=1548253691297089&widgetName=sp_mtf&url=%2FSQL-BOOKS-Step-Step-Practical%2Fdp%2FB0BRQDYFL7%2Fref%3Dsr_1_179_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411683%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-179-spons%26psc%3D1,B0BRQDYFL7
"SQL Server 2019 Administrator's Guide: A definitive guide for DBAs to implement, monitor, and maintain enterprise database solutions, 2nd Edition",Marek Chmel,4.3,39,Paperback,46.99,46.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A06701883IG9NGM8NCZHY&qualifier=1675411683&id=1548253691297089&widgetName=sp_mtf&url=%2FSQL-Server-2019-Administrators-Guide%2Fdp%2F1789954320%2Fref%3Dsr_1_180_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411683%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-180-spons%26psc%3D1,1789954320
Practical Entity Framework Core 6: Database Access for Enterprise Applications,Brian L. Gorman,3.8,20,Paperback,64.99,64.99,https://www.amazon.com//Practical-Entity-Framework-Core-Applications/dp/1484273001/ref=sr_1_181?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-181,1484273001
Sams Teach Yourself Microsoft SQL Server T-SQL in 10 Minutes (Sams Teach Yourself in 10 Minutes),Part of: Sams Teach Yourself (142 books),4.5,80,Paperback,29.99,29.99,https://www.amazon.com//Teach-Yourself-Microsoft-Server-Minutes/dp/0672337924/ref=sr_1_182?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-182,0672337924
Snowflake Cookbook: Techniques for building modern cloud data warehousing solutions,Hammad Sharif,4.3,72,Paperback,33.66,41.99,https://www.amazon.com//Snowflake-Cookbook-Techniques-warehousing-solutions/dp/1800560613/ref=sr_1_183?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-183,1800560613
SQL: 2 in 1 : The Most Up-To-Date Guide For Beginners & Intermediate To Learn SQL Programming,Jym Lawrence,,0,Kindle,0.00,0.00,https://www.amazon.com//SQL-Up-Date-Intermediate-Programming-ebook/dp/B082HYSKJN/ref=sr_1_184?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-184,B082HYSKJN
"Microsoft Power BI Quick Start Guide: Bring your data to life through data modeling, visualization, digital storytelling, and more, 2nd Edition",Devin Knight,4.3,162,Paperback,51.53,69.99,https://www.amazon.com//Microsoft-Power-Quick-Start-Guide/dp/1800561571/ref=sr_1_185?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-185,1800561571
"Trino: The Definitive Guide: SQL at Any Scale, on Any Storage, in Any Environment",Matt Fuller,5.0,1,Paperback,66.28,79.99,https://www.amazon.com//Trino-Definitive-Guide-Storage-Environment/dp/109813723X/ref=sr_1_186?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-186,109813723X
PostgreSQL 14 Administration Cookbook: Over 175 proven recipes for database administrators to manage enterprise databases effectively,Simon Riggs,4.1,17,Paperback,49.99,49.99,https://www.amazon.com//PostgreSQL-Administration-Cookbook-administrators-effectively/dp/1803248971/ref=sr_1_187?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-187,1803248971
"Database Systems: Design, Implementation, & Management",Carlos Coronel,4.4,442,Hardcover,46.18,189.66,https://www.amazon.com//Database-Systems-Design-Implementation-Management/dp/1337627909/ref=sr_1_188?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-188,1337627909
PostgreSQL: Up and Running: A Practical Guide to the Advanced Open Source Database,Regina Obe,4.4,89,Paperback,36.89,44.99,https://www.amazon.com//PostgreSQL-Running-Practical-Advanced-Database/dp/1491963417/ref=sr_1_189?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-189,1491963417
Oracle Database 12c PL/SQL Programming,Michael McLaughlin,4.3,90,Paperback,53.62,83.00,https://www.amazon.com//Oracle-Database-12c-SQL-Programming/dp/0071812431/ref=sr_1_190?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-190,0071812431
SQL Server Advanced Troubleshooting and Performance Tuning: Best Practices and Techniques,Dmitri Korotkevitch,4.6,6,Paperback,45.99,69.99,https://www.amazon.com//Server-Advanced-Troubleshooting-Performance-Tuning/dp/1098101928/ref=sr_1_191?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-191,1098101928
SQL Server 2017 Administration Inside Out,Part of: Inside Out (40 books),4.3,53,Paperback,,,https://www.amazon.com//SQL-Server-2017-Administration-Inside/dp/1509305211/ref=sr_1_192?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-192,1509305211
Building Custom Tasks for SQL Server Integration Services: The Power of .NET for ETL for SQL Server 2019 and Beyond,Andy Leonard,4.0,6,Paperback,37.99,37.99,https://www.amazon.com//Building-Custom-Server-Integration-Services/dp/1484264819/ref=sr_1_193?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-193,1484264819
Building a Data Warehouse: With Examples in SQL Server (Expert's Voice),Vincent Rainardi,4.4,30,Hardcover,30.47,64.97,https://www.amazon.com//Building-Data-Warehouse-Examples-Experts/dp/1590599314/ref=sr_1_194?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-194,1590599314
SQL for Data Scientists: A Beginner's Guide to Creating Analytical Datasets,CHAD KNOWLES,4.9,110,Paperback,14.97,14.97,https://www.amazon.com//SQL-Data-Scientists-Beginners-Analytical/dp/B0BFTSZ4RV/ref=sr_1_195?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-195,B0BFTSZ4RV
"SQL: The Ultimate Beginner's Guide to Learn SQL Programming Effectively( SQL Development, SQL Programming, Learn SQL Fast, Programming Book-1)",Daniel Jones,4.0,2,Kindle,0.00,0.00,https://www.amazon.com//SQL-Beginners-Programming-Effectively-Development-ebook/dp/B06X3VK82Z/ref=sr_1_196?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-196,B06X3VK82Z
Learn SQL Server Administration in a Month of Lunches: Covers Microsoft SQL Server 2005-2014,Don Jones,4.8,58,Paperback,34.64,34.64,https://www.amazon.com//Learn-Server-Administration-Month-Lunches/dp/1617292133/ref=sr_1_197?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-197,1617292133
"Professional Azure SQL Managed Database Administration: Efficiently manage and modernize data in the cloud using Azure SQL, 3rd Edition",Ahmad Osama,4.7,11,Paperback,41.00,51.99,https://www.amazon.com//Professional-Azure-Managed-Database-Administration/dp/1801076529/ref=sr_1_198?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-198,1801076529
Pro SQL Server Internals,Dmitri Korotkevitch,4.8,41,Paperback,63.72,74.99,https://www.amazon.com//Pro-Server-Internals-Dmitri-Korotkevitch/dp/1484219635/ref=sr_1_199?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-199,1484219635
"SQL: The Ultimate Beginner's Guide to Learn SQL Programming and Database Management Step-by-Step, Including MySql, Microsoft SQL Server, Oracle and Access",Only 2 left in stock - order soon.,3.9,3,Hardcover,24.96,24.96,https://www.amazon.com//SQL-Programming-Management-Step-Step/dp/1913922871/ref=sr_1_200?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-200,1913922871
SQL for IBM i: A Database Modernization Guide,Rafael Victória-Pereira,4.0,6,Paperback,45.90,79.95,https://www.amazon.com//SQL-IBM-Database-Modernization-Guide/dp/1583474498/ref=sr_1_201?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-201,1583474498
"SQL For Beginners SQL Made Easy: A Step-By-Step Guide to SQL Programming for the Beginner, Intermediate and Advanced User (Including Projects and Exercises)",Craig Berg,4.2,60,Kindle,0.00,0.00,https://www.amazon.com//Beginners-Made-Easy-Step-Step-ebook/dp/B07Y53QYXK/ref=sr_1_202?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-202,B07Y53QYXK
SQL Tuning: Generating Optimal Execution Plans,Dan Tow,4.5,44,Paperback,24.49,39.95,https://www.amazon.com//SQL-Tuning-Generating-Optimal-Execution/dp/0596005733/ref=sr_1_203?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-203,0596005733
SQL Server Concurrency,Kalen Delaney,4.3,7,Paperback,26.15,29.99,https://www.amazon.com//SQL-Server-Concurrency-Kalen-Delaney/dp/1906434913/ref=sr_1_204?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411683&sprefix=sql+b%2Caps%2C498&sr=8-204,1906434913
"SQL: 3 books 1 - The Ultimate Beginner, Intermediate & Expert Guides To Master SQL Programming Quickly with Practical Exercises",Mark Reed,4.5,284,Paperback,24.69,25.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A08179071SO3CRBQDVE9M&qualifier=1675411695&id=8278800171740738&widgetName=sp_atf_next&url=%2FSQL-Intermediate-Programming-Practical-Exercises%2Fdp%2FB0B5MM3RMK%2Fref%3Dsr_1_193_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411695%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-193-spons%26psc%3D1,B0B5MM3RMK
"SQL QuickStart Guide: The Simplified Beginner's Guide to Managing, Analyzing, and Manipulating Data With SQL",Walter Shields,4.6,1377,Paperback,22.49,24.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A00885081GYT718IVFNF6&qualifier=1675411695&id=8278800171740738&widgetName=sp_atf_next&url=%2FSQL-QuickStart-Guide-Simplified-Manipulating%2Fdp%2F1945051752%2Fref%3Dsr_1_194_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411695%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-194-spons%26psc%3D1,1945051752
Python Programming and SQL: 5 books in 1 - The #1 Coding Course from Beginner to Advanced. Learn it Well & Fast (2023),Part of: Computer Programming (28 books),5.0,123,Paperback,36.99,36.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A048528827ZFOJUTSGRLW&qualifier=1675411695&id=8278800171740738&widgetName=sp_atf_next&url=%2FPython-Programming-SQL-Beginner-Advanced%2Fdp%2FB0BRYWKKVJ%2Fref%3Dsr_1_195_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411695%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-195-spons%26psc%3D1,B0BRYWKKVJ
"Microsoft Power BI Cookbook: Gain expertise in Power BI with over 90 hands-on recipes, tips, and use cases, 2nd Edition",Greg Deckler,4.6,60,Paperback,51.99,51.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A06168121HJTBQ8CZ0A1N&qualifier=1675411695&id=8278800171740738&widgetName=sp_atf_next&url=%2FMicrosoft-Power-Cookbook-expertise-hands%2Fdp%2F1801813043%2Fref%3Dsr_1_196_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411695%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-196-spons%26psc%3D1,1801813043
Defensive Database Programming with SQL Server,Alex Kuznetsov,4.6,9,Paperback,29.99,29.99,https://www.amazon.com//Defensive-Database-Programming-SQL-Server/dp/1906434492/ref=sr_1_197?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-197,1906434492
